speed,rpm,fuel,lat,lon,throttle,temp,timestamp
200,6000,5.01,3.234467,5.870067,26,100,2025-12-16T20:45:19.069302
200,6000,5.0,3.234416,5.870016,22,100,2025-12-16T20:45:19.169830
200,5997,4.98,3.234345,5.869945,18,99.91,2025-12-16T20:45:19.270889
200,5977,4.94,3.234442,5.870042,22,100,2025-12-16T20:45:19.371230
200,5996,4.93,3.234392,5.869992,19,100,2025-12-16T20:45:19.471848
200,6000,4.9,3.234356,5.869956,23,99.94,2025-12-16T20:45:19.572601
200,5987,4.86,3.234374,5.869974,20,99.84,2025-12-16T20:45:19.673497
198,6000,4.83,3.234338,5.869938,19,99.73,2025-12-16T20:45:19.773872
196,5994,4.82,3.234404,5.870004,17,100,2025-12-16T20:45:19.874380
197,6000,4.8,3.234452,5.870052,20,100,2025-12-16T20:45:19.975170
199,5989,4.78,3.234408,5.870008,21,100,2025-12-16T20:45:20.075965
200,6000,4.74,3.23442,5.87002,20,100,2025-12-16T20:45:20.177017
200,6000,4.71,3.234382,5.869982,21,100,2025-12-16T20:45:20.277615
199,5994,4.68,3.234344,5.869944,25,100,2025-12-16T20:45:20.378104
197,6000,4.67,3.234421,5.870021,24,99.9,2025-12-16T20:45:20.479207
200,6000,4.65,3.234424,5.870024,21,99.72,2025-12-16T20:45:20.580085
199,6000,4.62,3.23435,5.86995,17,99.54,2025-12-16T20:45:20.680879
197,6000,4.61,3.234347,5.869947,19,99.92,2025-12-16T20:45:20.781679
196,6000,4.57,3.234327,5.869927,20,99.87,2025-12-16T20:45:20.882413
194,6000,4.53,3.234299,5.869899,23,100,2025-12-16T20:45:20.982955
196,6000,4.49,3.234251,5.869851,19,100,2025-12-16T20:45:21.083540
199,6000,4.46,3.234291,5.869891,15,100,2025-12-16T20:45:21.184027
199,6000,4.42,3.234322,5.869922,13,100,2025-12-16T20:45:21.285060
197,5952,4.39,3.234305,5.869905,12,100,2025-12-16T20:45:21.385471
196,5962,4.35,3.234237,5.869837,13,100,2025-12-16T20:45:21.485990
199,5995,4.32,3.234263,5.869863,10,100,2025-12-16T20:45:21.587061
200,6000,4.28,3.234182,5.869782,8,99.81,2025-12-16T20:45:21.687824
198,6000,4.25,3.234233,5.869833,4,100,2025-12-16T20:45:21.788973
197,6000,4.23,3.234166,5.869766,7,100.0,2025-12-16T20:45:21.890020
198,5963,4.2,3.234069,5.869669,7,100,2025-12-16T20:45:21.990634
197,5999,4.19,3.23399,5.86959,4,100,2025-12-16T20:45:22.091371
198,5981,4.16,3.234059,5.869659,7,100,2025-12-16T20:45:22.191997
199,5953,4.14,3.233998,5.869598,6,99.82,2025-12-16T20:45:22.292456
199,5995,4.13,3.234041,5.869641,10,99.81,2025-12-16T20:45:22.393003
200,6000,4.09,3.23395,5.86955,6,100,2025-12-16T20:45:22.493788
200,6000,4.06,3.23402,5.86962,1,99.92,2025-12-16T20:45:22.594518
200,6000,4.01,3.234101,5.869701,5,99.82,2025-12-16T20:45:22.695424
200,6000,3.99,3.234154,5.869754,1,100,2025-12-16T20:45:22.796303
200,6000,3.97,3.234155,5.869755,0,100,2025-12-16T20:45:22.896773
200,5954,3.93,3.234121,5.869721,1,100,2025-12-16T20:45:22.997553
200,5946,3.91,3.234056,5.869656,0,100,2025-12-16T20:45:23.098703
199,5928,3.89,3.234006,5.869606,2,100,2025-12-16T20:45:23.199343
200,5997,3.85,3.233928,5.869528,0,100,2025-12-16T20:45:23.300283
198,6000,3.8,3.234002,5.869602,1,99.92,2025-12-16T20:45:23.401516
196,6000,3.76,3.233933,5.869533,0,100,2025-12-16T20:45:23.502280
196,5971,3.73,3.233917,5.869517,3,100,2025-12-16T20:45:23.603351
197,5970,3.69,3.233955,5.869555,0,99.87,2025-12-16T20:45:23.704368
200,6000,3.67,3.233872,5.869472,1,99.84,2025-12-16T20:45:23.805076
200,6000,3.64,3.233933,5.869533,3,100,2025-12-16T20:45:23.905490
200,6000,3.61,3.234006,5.869606,6,99.87,2025-12-16T20:45:24.006002
200,6000,3.57,3.233934,5.869534,5,100,2025-12-16T20:45:24.106964
200,5977,3.54,3.233878,5.869478,1,100,2025-12-16T20:45:24.207790
200,5959,3.52,3.233875,5.869475,6,100,2025-12-16T20:45:24.308635
200,5970,3.48,3.233828,5.869428,7,100,2025-12-16T20:45:24.409460
198,5933,3.44,3.233785,5.869385,6,100,2025-12-16T20:45:24.510104
198,5919,3.42,3.233686,5.869286,5,100,2025-12-16T20:45:24.610653
197,5893,3.41,3.233732,5.869332,8,100,2025-12-16T20:45:24.711536
200,5940,3.36,3.233651,5.869251,4,100,2025-12-16T20:45:24.812063
200,5933,3.34,3.233732,5.869332,7,100,2025-12-16T20:45:24.912644
200,5916,3.29,3.233821,5.869421,2,99.81,2025-12-16T20:45:25.013186
200,5872,3.26,3.233848,5.869448,0,100,2025-12-16T20:45:25.113524
199,5894,3.22,3.233784,5.869384,0,100,2025-12-16T20:45:25.214396
197,5974,3.21,3.233884,5.869484,1,100,2025-12-16T20:45:25.315031
195,5963,3.18,3.233842,5.869442,6,100,2025-12-16T20:45:25.415903
198,6000,3.14,3.233881,5.869481,8,100,2025-12-16T20:45:25.516886
200,6000,3.13,3.233832,5.869432,8,99.86,2025-12-16T20:45:25.617783
198,5950,3.11,3.233856,5.869456,11,99.77,2025-12-16T20:45:25.718725
200,5956,3.07,3.233861,5.869461,11,99.99,2025-12-16T20:45:25.819151
200,6000,3.05,3.233835,5.869435,15,100,2025-12-16T20:45:25.919896
198,6000,3.03,3.233821,5.869421,14,99.88,2025-12-16T20:45:26.020456
199,5973,3.0,3.233861,5.869461,17,99.84,2025-12-16T20:45:26.121015
200,5980,2.98,3.233895,5.869495,12,99.92,2025-12-16T20:45:26.221382
199,5947,2.95,3.233802,5.869402,16,100,2025-12-16T20:45:26.321738
200,5940,2.92,3.233733,5.869333,12,100,2025-12-16T20:45:26.422069
200,5913,2.87,3.233736,5.869336,8,100.0,2025-12-16T20:45:26.522439
200,5895,2.85,3.233693,5.869293,5,100,2025-12-16T20:45:26.622901
199,5914,2.83,3.233747,5.869347,1,100,2025-12-16T20:45:26.723304
200,5995,2.8,3.233676,5.869276,6,100,2025-12-16T20:45:26.824398
199,5965,2.75,3.233605,5.869205,8,100,2025-12-16T20:45:26.925256
199,5988,2.71,3.233551,5.869151,11,99.87,2025-12-16T20:45:27.025881
199,6000,2.67,3.233498,5.869098,16,100,2025-12-16T20:45:27.127027
200,6000,2.63,3.233596,5.869196,19,99.81,2025-12-16T20:45:27.227577
200,6000,2.61,3.233516,5.869116,20,100,2025-12-16T20:45:27.328107
198,6000,2.59,3.23343,5.86903,24,100,2025-12-16T20:45:27.428932
196,5951,2.56,3.23334,5.86894,27,100,2025-12-16T20:45:27.529892
194,5916,2.51,3.233412,5.869012,32,100,2025-12-16T20:45:27.631174
192,5924,2.48,3.23351,5.86911,27,100,2025-12-16T20:45:27.732387
194,5900,2.44,3.233534,5.869134,31,100,2025-12-16T20:45:27.833309
194,5965,2.42,3.233562,5.869162,31,100,2025-12-16T20:45:27.934005
192,6000,2.41,3.233525,5.869125,33,100,2025-12-16T20:45:28.034804
195,5956,2.4,3.23348,5.86908,33,100,2025-12-16T20:45:28.135579
195,6000,2.35,3.233552,5.869152,29,100,2025-12-16T20:45:28.236685
195,6000,2.34,3.233606,5.869206,28,99.87,2025-12-16T20:45:28.337799
198,5962,2.29,3.233627,5.869227,27,99.95,2025-12-16T20:45:28.439010
197,5958,2.25,3.233569,5.869169,27,100,2025-12-16T20:45:28.539368
195,5925,2.2,3.233607,5.869207,32,99.84,2025-12-16T20:45:28.639847
196,5940,2.15,3.233556,5.869156,32,99.78,2025-12-16T20:45:28.740683
197,5936,2.12,3.233521,5.869121,34,99.86,2025-12-16T20:45:28.841334
196,5961,2.08,3.23353,5.86913,32,99.88,2025-12-16T20:45:28.941783
195,6000,2.07,3.233437,5.869037,32,100,2025-12-16T20:45:29.042638
193,6000,2.03,3.233389,5.868989,32,100,2025-12-16T20:45:29.143184
193,6000,2.02,3.233305,5.868905,31,100,2025-12-16T20:45:29.243727
191,6000,2.0,3.233352,5.868952,27,100,2025-12-16T20:45:29.344289
191,5997,1.98,3.233303,5.868903,31,99.85,2025-12-16T20:45:29.444856
191,6000,1.95,3.233373,5.868973,31,100,2025-12-16T20:45:29.545826
189,5953,1.92,3.233434,5.869034,27,100,2025-12-16T20:45:29.646479
192,6000,1.87,3.233443,5.869043,26,100,2025-12-16T20:45:29.747300
195,5968,1.82,3.233399,5.868999,29,100,2025-12-16T20:45:29.847995
198,6000,1.79,3.2334,5.869,30,100,2025-12-16T20:45:29.948840
200,6000,1.75,3.233346,5.868946,26,100,2025-12-16T20:45:30.049422
200,6000,1.71,3.233391,5.868991,23,100,2025-12-16T20:45:30.150483
200,6000,1.69,3.233403,5.869003,20,100,2025-12-16T20:45:30.251504
198,5951,1.66,3.233374,5.868974,23,100,2025-12-16T20:45:30.352111
196,6000,1.65,3.233412,5.869012,18,100,2025-12-16T20:45:30.453132
197,6000,1.63,3.233505,5.869105,15,99.83,2025-12-16T20:45:30.553819
200,5985,1.61,3.233559,5.869159,10,100,2025-12-16T20:45:30.654950
198,5991,1.57,3.23359,5.86919,9,100,2025-12-16T20:45:30.755916
200,6000,1.54,3.233671,5.869271,12,99.99,2025-12-16T20:45:30.856707
199,6000,1.5,3.23364,5.86924,9,99.85,2025-12-16T20:45:30.957717
200,5982,1.48,3.233649,5.869249,11,100,2025-12-16T20:45:31.057980
199,5975,1.44,3.233577,5.869177,6,100,2025-12-16T20:45:31.158431
199,6000,1.42,3.233501,5.869101,8,100,2025-12-16T20:45:31.258912
198,6000,1.38,3.233435,5.869035,5,100,2025-12-16T20:45:31.359889
198,5964,1.36,3.23334,5.86894,2,100,2025-12-16T20:45:31.460606
200,6000,1.33,3.233395,5.868995,2,100,2025-12-16T20:45:31.561207
200,5974,1.3,3.233331,5.868931,0,99.97,2025-12-16T20:45:31.661701
200,5998,1.28,3.233392,5.868992,0,99.8,2025-12-16T20:45:31.762648
200,6000,1.27,3.233461,5.869061,0,99.9,2025-12-16T20:45:31.863504
199,6000,1.22,3.233395,5.868995,0,99.78,2025-12-16T20:45:31.964510
198,6000,1.21,3.23345,5.86905,1,100,2025-12-16T20:45:32.065622
198,6000,1.18,3.233362,5.868962,5,100,2025-12-16T20:45:32.166746
198,6000,1.16,3.233347,5.868947,4,100,2025-12-16T20:45:32.267549
200,5969,1.12,3.23336,5.86896,4,100,2025-12-16T20:45:32.368453
200,5942,1.08,3.233423,5.869023,6,100,2025-12-16T20:45:32.469631
199,6000,1.04,3.233328,5.868928,8,100,2025-12-16T20:45:32.570360
198,6000,1.0,3.233327,5.868927,8,99.81,2025-12-16T20:45:32.670975
196,5988,0.99,3.233394,5.868994,12,99.96,2025-12-16T20:45:32.772115
198,5980,0.96,3.233314,5.868914,9,100,2025-12-16T20:45:32.872874
200,6000,0.93,3.233353,5.868953,7,100,2025-12-16T20:45:32.974005
198,5989,0.88,3.233329,5.868929,8,99.92,2025-12-16T20:45:33.075171
200,6000,0.83,3.233359,5.868959,10,100,2025-12-16T20:45:33.175836
199,6000,0.8,3.233384,5.868984,9,99.91,2025-12-16T20:45:33.276300
200,6000,0.76,3.233294,5.868894,11,99.8,2025-12-16T20:45:33.376936
198,6000,0.71,3.233219,5.868819,13,99.89,2025-12-16T20:45:33.477823
196,5972,0.68,3.233244,5.868844,14,100,2025-12-16T20:45:33.578358
198,5941,0.67,3.233276,5.868876,16,100,2025-12-16T20:45:33.678710
199,5951,0.65,3.23337,5.86897,20,100,2025-12-16T20:45:33.778953
200,5963,0.61,3.233278,5.868878,18,100,2025-12-16T20:45:33.879456
200,5985,0.59,3.233247,5.868847,15,100,2025-12-16T20:45:33.979924
200,5997,0.58,3.233243,5.868843,20,100,2025-12-16T20:45:34.080924
198,6000,0.53,3.233248,5.868848,15,100,2025-12-16T20:45:34.181564
200,5992,0.49,3.233149,5.868749,12,100,2025-12-16T20:45:34.282352
198,5962,0.46,3.233113,5.868713,11,100,2025-12-16T20:45:34.383437
198,6000,0.42,3.23317,5.86877,10,100,2025-12-16T20:45:34.484105
200,6000,0.39,3.233218,5.868818,12,100,2025-12-16T20:45:34.584945
199,6000,0.35,3.233255,5.868855,17,100,2025-12-16T20:45:34.685901
197,6000,0.3,3.233256,5.868856,14,99.84,2025-12-16T20:45:34.787065
196,6000,0.28,3.233213,5.868813,12,99.73,2025-12-16T20:45:34.887752
197,6000,0.24,3.233292,5.868892,17,100.0,2025-12-16T20:45:34.988269
196,5996,0.22,3.233382,5.868982,17,100,2025-12-16T20:45:35.088665
199,6000,0.19,3.233334,5.868934,18,100,2025-12-16T20:45:35.189211
200,5979,0.16,3.233285,5.868885,19,99.82,2025-12-16T20:45:35.289834
200,5987,0.12,3.233379,5.868979,18,100,2025-12-16T20:45:35.390707
200,5941,0.09,3.233279,5.868879,23,100,2025-12-16T20:45:35.491572
200,6000,0.07,3.233266,5.868866,26,100,2025-12-16T20:45:35.592808
200,6000,0.04,3.233283,5.868883,21,100,2025-12-16T20:45:35.693807
200,6000,0.03,3.233372,5.868972,18,100,2025-12-16T20:45:35.794970
200,6000,0.0,3.23335,5.86895,23,100,2025-12-16T20:45:35.895745
198,6000,0,3.233364,5.868964,20,100,2025-12-16T20:45:35.996673
199,6000,0,3.233451,5.869051,16,99.88,2025-12-16T20:45:36.097568
198,5954,0,3.233478,5.869078,20,100,2025-12-16T20:45:36.198257
197,6000,0,3.233526,5.869126,17,100,2025-12-16T20:45:36.299506
198,6000,0,3.233506,5.869106,22,99.9,2025-12-16T20:45:36.400447
196,6000,0,3.233487,5.869087,22,99.9,2025-12-16T20:45:36.500851
194,5963,0,3.233563,5.869163,17,100,2025-12-16T20:45:36.601174
196,5994,0,3.233652,5.869252,18,99.98,2025-12-16T20:45:36.701919
195,6000,0,3.233647,5.869247,20,100,2025-12-16T20:45:36.802650
195,6000,0,3.233636,5.869236,24,99.92,2025-12-16T20:45:36.903262
194,5953,0,3.233642,5.869242,21,100,2025-12-16T20:45:37.003809
196,5945,0,3.233544,5.869144,19,99.93,2025-12-16T20:45:37.104574
199,5935,0,3.233463,5.869063,17,100,2025-12-16T20:45:37.205154
198,5896,0,3.233363,5.868963,12,100,2025-12-16T20:45:37.305893
199,5891,0,3.233411,5.869011,7,100,2025-12-16T20:45:37.406621
200,5938,0,3.233398,5.868998,2,99.93,2025-12-16T20:45:37.507784
200,5924,0,3.233457,5.869057,4,100,2025-12-16T20:45:37.608636
200,5958,0,3.233495,5.869095,8,100,2025-12-16T20:45:37.709529
200,6000,0,3.233508,5.869108,13,100,2025-12-16T20:45:37.810157
200,6000,0,3.23354,5.86914,17,100,2025-12-16T20:45:37.910971
200,6000,0,3.233462,5.869062,14,100,2025-12-16T20:45:38.011429
200,5992,0,3.233513,5.869113,15,99.96,2025-12-16T20:45:38.112255
200,6000,0,3.233511,5.869111,19,100,2025-12-16T20:45:38.213489
200,5956,0,3.233575,5.869175,22,100,2025-12-16T20:45:38.314508
199,5922,0,3.233537,5.869137,20,100,2025-12-16T20:45:38.415294
197,5918,0,3.233591,5.869191,25,100,2025-12-16T20:45:38.515984
200,6000,0,3.23359,5.86919,23,100,2025-12-16T20:45:38.616868
200,6000,0,3.233654,5.869254,27,100,2025-12-16T20:45:38.717636
200,6000,0,3.233703,5.869303,28,99.89,2025-12-16T20:45:38.818503
200,6000,0,3.23364,5.86924,23,100,2025-12-16T20:45:38.919474
199,6000,0,3.23369,5.86929,20,100,2025-12-16T20:45:39.020144
197,5991,0,3.23378,5.86938,17,99.9,2025-12-16T20:45:39.120717
196,5979,0,3.233793,5.869393,15,100,2025-12-16T20:45:39.221756
199,5961,0,3.233858,5.869458,15,99.8,2025-12-16T20:45:39.322474
200,5933,0,3.233787,5.869387,14,99.68,2025-12-16T20:45:39.423329
199,5958,0,3.23373,5.86933,13,99.81,2025-12-16T20:45:39.524504
197,5963,0,3.233701,5.869301,15,99.66,2025-12-16T20:45:39.625330
200,6000,0,3.233643,5.869243,13,99.84,2025-12-16T20:45:39.726388
200,6000,0,3.233618,5.869218,14,100,2025-12-16T20:45:39.827250
200,6000,0,3.233679,5.869279,9,100,2025-12-16T20:45:39.927645
200,5965,0,3.23373,5.86933,13,100,2025-12-16T20:45:40.027907
200,6000,0,3.233807,5.869407,11,100,2025-12-16T20:45:40.128565
198,6000,0,3.233864,5.869464,14,100,2025-12-16T20:45:40.229192
196,5999,0,3.233901,5.869501,17,100,2025-12-16T20:45:40.330402
199,6000,0,3.233816,5.869416,18,99.98,2025-12-16T20:45:40.431339
197,6000,0,3.233741,5.869341,15,99.86,2025-12-16T20:45:40.532144
196,5991,0,3.233809,5.869409,17,100,2025-12-16T20:45:40.632953
194,5948,0,3.233768,5.869368,17,100,2025-12-16T20:45:40.733717
197,5963,0,3.233777,5.869377,12,99.9,2025-12-16T20:45:40.834505
195,5951,0,3.233854,5.869454,12,100,2025-12-16T20:45:40.935286
195,5930,0,3.233785,5.869385,10,100,2025-12-16T20:45:41.035912
195,5951,0,3.233754,5.869354,7,100,2025-12-16T20:45:41.136495
194,6000,0,3.233717,5.869317,6,100,2025-12-16T20:45:41.237594
194,6000,0,3.233805,5.869405,11,100,2025-12-16T20:45:41.338368
197,5994,0,3.233899,5.869499,7,99.95,2025-12-16T20:45:41.439630
199,5982,0,3.233995,5.869595,10,100,2025-12-16T20:45:41.540480
199,5988,0,3.233917,5.869517,12,100,2025-12-16T20:45:41.641320
198,6000,0,3.233976,5.869576,8,100,2025-12-16T20:45:41.742622
200,6000,0,3.233918,5.869518,11,99.94,2025-12-16T20:45:41.843428
200,6000,0,3.233825,5.869425,16,100,2025-12-16T20:45:41.944159
198,6000,0,3.233763,5.869363,16,100,2025-12-16T20:45:42.054513
198,5971,0,3.233797,5.869397,18,99.92,2025-12-16T20:45:42.156629
200,5992,0,3.233846,5.869446,13,99.92,2025-12-16T20:45:42.257619
200,6000,0,3.23391,5.86951,11,100,2025-12-16T20:45:42.359068
200,6000,0,3.233987,5.869587,6,99.83,2025-12-16T20:45:42.460458
200,6000,0,3.234061,5.869661,2,100,2025-12-16T20:45:42.561329
200,6000,0,3.234048,5.869648,7,99.84,2025-12-16T20:45:42.661913
199,6000,0,3.234052,5.869652,9,99.68,2025-12-16T20:45:42.763029
200,6000,0,3.234092,5.869692,14,99.71,2025-12-16T20:45:42.863954
200,6000,0,3.234143,5.869743,17,100,2025-12-16T20:45:42.965096
200,5986,0,3.234064,5.869664,12,100,2025-12-16T20:45:43.066316
200,6000,0,3.234057,5.869657,14,99.99,2025-12-16T20:45:43.166697
200,5969,0,3.234087,5.869687,12,99.95,2025-12-16T20:45:43.267439
198,5989,0,3.234019,5.869619,7,100,2025-12-16T20:45:43.368385
198,6000,0,3.234042,5.869642,5,100,2025-12-16T20:45:43.469349
200,5994,0,3.234058,5.869658,10,100,2025-12-16T20:45:43.570253
200,5949,0,3.233973,5.869573,10,100,2025-12-16T20:45:43.671345
198,5928,0,3.23407,5.86967,12,100,2025-12-16T20:45:43.772433
198,5956,0,3.234155,5.869755,13,100,2025-12-16T20:45:43.873058
199,5909,0,3.234213,5.869813,10,100,2025-12-16T20:45:43.973832
200,5960,0,3.23424,5.86984,13,99.89,2025-12-16T20:45:44.074875
200,6000,0,3.234326,5.869926,18,100,2025-12-16T20:45:44.175601
200,5969,0,3.234326,5.869926,18,100,2025-12-16T20:45:44.276141
198,6000,0,3.234365,5.869965,23,100,2025-12-16T20:45:44.376987
197,5986,0,3.234383,5.869983,28,100,2025-12-16T20:45:44.478050
199,5980,0,3.234397,5.869997,25,99.8,2025-12-16T20:45:44.579003
200,5997,0,3.234334,5.869934,28,99.96,2025-12-16T20:45:44.680035
200,6000,0,3.234283,5.869883,27,99.93,2025-12-16T20:45:44.781302
199,6000,0,3.234262,5.869862,24,100,2025-12-16T20:45:44.882225
198,6000,0,3.234348,5.869948,22,100,2025-12-16T20:45:44.983299
200,6000,0,3.234286,5.869886,20,99.83,2025-12-16T20:45:45.083990
199,5986,0,3.234259,5.869859,18,100.0,2025-12-16T20:45:45.185240
199,6000,0,3.234187,5.869787,16,100,2025-12-16T20:45:45.286496
197,6000,0,3.234249,5.869849,15,100,2025-12-16T20:45:45.387399
200,6000,0,3.234257,5.869857,14,99.91,2025-12-16T20:45:45.488454
199,5983,0,3.234226,5.869826,10,99.73,2025-12-16T20:45:45.589562
199,5940,0,3.234186,5.869786,9,99.59,2025-12-16T20:45:45.690425
200,5960,0,3.234169,5.869769,12,99.4,2025-12-16T20:45:45.791504
200,5998,0,3.234145,5.869745,15,99.41,2025-12-16T20:45:45.892467
200,5962,0,3.234097,5.869697,11,99.44,2025-12-16T20:45:45.993452
200,5994,0,3.234009,5.869609,15,99.59,2025-12-16T20:45:46.094371
200,5963,0,3.233932,5.869532,16,99.41,2025-12-16T20:45:46.195354
198,5917,0,3.233845,5.869445,19,99.88,2025-12-16T20:45:46.296191
197,5986,0,3.233874,5.869474,20,99.74,2025-12-16T20:45:46.397149
195,6000,0,3.233903,5.869503,19,100,2025-12-16T20:45:46.498305
195,5989,0,3.233871,5.869471,15,100,2025-12-16T20:45:46.599351
193,5993,0,3.233828,5.869428,15,100,2025-12-16T20:45:46.700399
195,6000,0,3.233802,5.869402,20,100,2025-12-16T20:45:46.801256
197,6000,0,3.233759,5.869359,23,100,2025-12-16T20:45:46.902439
200,6000,0,3.233675,5.869275,20,100,2025-12-16T20:45:47.003579
200,6000,0,3.233717,5.869317,19,100,2025-12-16T20:45:47.104847
200,5988,0,3.233771,5.869371,14,100,2025-12-16T20:45:47.205855
199,6000,0,3.233673,5.869273,10,100,2025-12-16T20:45:47.306997
200,6000,0,3.233727,5.869327,10,99.8,2025-12-16T20:45:47.408032
200,6000,0,3.233784,5.869384,11,100,2025-12-16T20:45:47.509038
200,5972,0,3.23376,5.86936,12,99.98,2025-12-16T20:45:47.610074
200,5966,0,3.233741,5.869341,12,99.79,2025-12-16T20:45:47.710910
200,5951,0,3.233691,5.869291,11,99.78,2025-12-16T20:45:47.811812
198,6000,0,3.233622,5.869222,13,100,2025-12-16T20:45:47.912532
200,5959,0,3.23369,5.86929,11,100,2025-12-16T20:45:48.013507
200,5950,0,3.233641,5.869241,6,100,2025-12-16T20:45:48.114365
199,5965,0,3.233694,5.869294,9,100,2025-12-16T20:45:48.215221
197,6000,0,3.233671,5.869271,7,99.89,2025-12-16T20:45:48.316164
197,5965,0,3.233756,5.869356,9,100,2025-12-16T20:45:48.417208
196,6000,0,3.233848,5.869448,10,100,2025-12-16T20:45:48.518320
198,5993,0,3.233838,5.869438,6,100,2025-12-16T20:45:48.619651
199,6000,0,3.233834,5.869434,6,99.83,2025-12-16T20:45:48.720616
200,5995,0,3.233764,5.869364,6,100,2025-12-16T20:45:48.821167
200,5947,0,3.233698,5.869298,8,99.98,2025-12-16T20:45:48.921885
200,5921,0,3.233631,5.869231,12,100,2025-12-16T20:45:49.022343
200,5894,0,3.233554,5.869154,13,100,2025-12-16T20:45:49.122713
198,5988,0,3.23347,5.86907,12,100,2025-12-16T20:45:49.223043
199,5969,0,3.233547,5.869147,7,100,2025-12-16T20:45:49.323642
200,5989,0,3.233595,5.869195,2,99.85,2025-12-16T20:45:49.423915
199,6000,0,3.23357,5.86917,6,100,2025-12-16T20:45:49.524241
199,6000,0,3.233494,5.869094,1,99.86,2025-12-16T20:45:49.624923
197,5988,0,3.233547,5.869147,0,100,2025-12-16T20:45:49.725673
196,5970,0,3.233596,5.869196,5,100,2025-12-16T20:45:49.826444
199,5995,0,3.233673,5.869273,4,100,2025-12-16T20:45:49.927109
198,6000,0,3.233694,5.869294,6,100,2025-12-16T20:45:50.028082
198,6000,0,3.233679,5.869279,10,100,2025-12-16T20:45:50.129301
198,5989,0,3.233639,5.869239,10,100,2025-12-16T20:45:50.230691
196,5961,0,3.233633,5.869233,11,100,2025-12-16T20:45:50.331299
199,5931,0,3.233632,5.869232,15,100,2025-12-16T20:45:50.432618
197,6000,0,3.233645,5.869245,19,100,2025-12-16T20:45:50.533307
198,5977,0,3.233628,5.869228,14,99.96,2025-12-16T20:45:50.634163
198,6000,0,3.233593,5.869193,19,99.82,2025-12-16T20:45:50.734934
200,5986,0,3.233524,5.869124,16,99.79,2025-12-16T20:45:50.835704
198,6000,0,3.233597,5.869197,17,99.71,2025-12-16T20:45:50.936767
200,5952,0,3.233549,5.869149,17,99.53,2025-12-16T20:45:51.037668
198,6000,0,3.233506,5.869106,18,99.72,2025-12-16T20:45:51.138868
200,6000,0,3.233578,5.869178,16,99.6,2025-12-16T20:45:51.239948
200,6000,0,3.233582,5.869182,21,99.63,2025-12-16T20:45:51.340795
200,6000,0,3.233593,5.869193,23,99.96,2025-12-16T20:45:51.441601
200,6000,0,3.233683,5.869283,24,100,2025-12-16T20:45:51.542723
200,6000,0,3.233692,5.869292,28,99.99,2025-12-16T20:45:51.643489
200,5969,0,3.233639,5.869239,30,100,2025-12-16T20:45:51.744109
200,6000,0,3.233708,5.869308,25,100,2025-12-16T20:45:51.845116
199,5994,0,3.233652,5.869252,23,100,2025-12-16T20:45:51.946217
199,6000,0,3.233739,5.869339,19,99.8,2025-12-16T20:45:52.047117
197,6000,0,3.233713,5.869313,14,100,2025-12-16T20:45:52.148109
198,5965,0,3.233647,5.869247,12,99.97,2025-12-16T20:45:52.249170
198,6000,0,3.233732,5.869332,17,99.93,2025-12-16T20:45:52.350082
200,5969,0,3.233791,5.869391,19,100,2025-12-16T20:45:52.451071
200,5992,0,3.233704,5.869304,17,100,2025-12-16T20:45:52.552069
200,6000,0,3.233661,5.869261,16,100,2025-12-16T20:45:52.653363
200,6000,0,3.233694,5.869294,21,99.84,2025-12-16T20:45:52.754285
